,y_hat
1363,315626.67629955587
1364,232657.11197782322
1365,884691.4300883458
1366,654004.0999522619
1367,206539.59178059228
1368,574756.968421255
1369,673330.3637327208
1370,450101.3685408296
1371,592990.9608523162
1372,369927.27204564004
1373,495007.2280530019
1374,233100.28201416304
1375,449894.22211395233
1376,744067.4429580424
1377,538444.7967235399
1378,315387.65746182034
1379,500761.570665834
1380,903104.3368257729
1381,298587.4071084348
1382,346309.35885077476
1383,509683.8035487933
1384,283018.90556285984
1385,1268753.873250894
1386,468978.8378280187
1387,294418.00980116334
1388,409668.3177718186
1389,277684.17097944964
1390,674055.3861772576
1391,185133.06064729686
1392,437030.4960994134
1393,562555.0982602749
1394,361492.34773786337
1395,483847.7964294472
1396,612158.7856565863
1397,441002.44858122437
1398,603880.4910413416
1399,366739.25594150147
1400,470117.93583117565
1401,268726.3745156053
1402,504539.1766895858
1403,252463.28708076783
1404,832619.7227152034
1405,603930.381159287
1406,617613.0479477062
1407,326916.0245707277
1408,353255.14494136086
1409,391201.9334244974
1410,684633.6392666849
1411,761187.4570175916
1412,408059.9139033686
1413,406295.35024425766
1414,419993.85136873904
1415,408918.9452270147
1416,420314.93395878165
1417,310055.22109695035
1418,681182.2403875849
1419,551920.5970507464
1420,239492.08638434234
1421,181090.52699305982
1422,308528.1993516843
1423,339741.8340534484
1424,463419.6001497191
1425,1264950.2386486973
1426,1103331.5371317556
1427,121913.53364129603
1428,813290.9813445145
1429,408692.3942913717
1430,354846.17261535977
1431,659881.2859110967
1432,1191312.8273586177
1433,159694.6490982359
1434,467902.9187919096
1435,373496.40442989575
1436,619036.0174462185
1437,185803.04193583896
1438,156228.35981456476
1439,278326.03775189805
1440,696445.6833077428
1441,1175692.1539808814
1442,509883.53395460587
1443,435664.8461284353
1444,463295.42087678
1445,300982.1879724524
1446,423752.28659780015
1447,365784.02319208934
1448,364135.073701031
1449,253067.17365983175
1450,597568.3602482936
1451,407849.03639168374
1452,278637.92529120477
1453,450175.6893349762
1454,745542.7690812078
1455,212935.95285569812
1456,706078.6086628112
1457,226139.90735086787
1458,1118523.8781586282
1459,228913.60171563568
1460,521148.418452202
1461,300876.531137812
1462,748491.8291120119
1463,428930.29293833725
1464,568970.3304545586
1465,726027.521651716
1466,826872.3660476208
1467,697990.8225740499
1468,581739.2731906648
1469,574678.4791713813
1470,757335.9255665763
1471,574946.8619988348
1472,369711.54982327286
1473,400920.00584040134
1474,671849.1771719275
1475,444859.4055308298
1476,517505.81093187083
1477,532101.0499479768
1478,2245506.4424151806
1479,605227.4693362865
1480,1070857.2390907435
1481,314180.82153712725
1482,223576.36132057043
1483,326927.2191850709
1484,511434.6594031616
1485,871943.0747758816
1486,1111539.1192729298
1487,469418.26322886354
1488,220545.0785893746
1489,1017070.959021192
1490,353363.6462876699
1491,373572.51833306905
1492,1504347.5773817971
1493,644431.7559290301
1494,474132.5234112344
1495,595388.5616171382
1496,173295.41745252407
1497,837910.8323911228
1498,338155.8190335695
1499,585896.7347789779
1500,531493.9705369023
1501,1847300.2766188052
1502,776813.3033538668
1503,2187945.176416225
1504,759696.9139874686
1505,468040.8800156889
1506,482925.1961925204
1507,279263.43038235937
1508,539219.7035657365
1509,305727.5745003606
1510,587642.6551225241
1511,228194.2784100286
1512,516702.64993667335
1513,589239.4993827494
1514,429734.03546714823
1515,530910.2253682769
1516,1062850.2179168472
1517,484549.8383217552
1518,291397.28900231293
1519,369591.24850297585
1520,549506.4755922438
1521,151878.0514160349
1522,366095.70245386765
1523,511289.27080508665
1524,804043.8782035081
1525,514540.9390580587
1526,180219.21497851858
1527,478674.06606387906
1528,592280.002489282
1529,485653.47793343
1530,561223.0596726607
1531,414567.29713195004
1532,670007.308977375
1533,566344.1071902558
1534,484963.7612534979
1535,576560.0758520104
1536,750138.8127710044
1537,772358.9003742384
1538,1614787.4802730686
1539,708911.1347768538
1540,376203.65282151627
1541,738706.1393154657
1542,781403.1106370057
1543,468773.6536664455
1544,317547.4297615661
1545,462445.1308963607
1546,611008.5709369407
1547,196468.88848493493
1548,464047.9071790859
1549,274767.1758848297
1550,380921.3798750526
1551,293543.5449095734
1552,541541.2803213024
1553,497635.3948797606
1554,840325.0810890564
1555,585719.1990368646
1556,439572.99209416914
1557,244217.8301565497
1558,933451.4287038799
1559,752070.1661926976
1560,894857.9174336429
1561,694701.9494889702
1562,348676.0081514403
1563,456531.84613369295
1564,483993.9162815912
1565,413656.5828038339
1566,179246.99112694894
1567,461329.7727724178
1568,228587.94388739092
1569,265505.4767981621
1570,765685.8093834341
1571,874052.2658950053
1572,678663.8460213849
1573,350194.55994659604
1574,589640.7714235531
1575,300950.4041220923
1576,1062718.7866118392
1577,753129.2926074846
1578,921437.3362654806
1579,432411.43099860434
1580,576649.7677641213
1581,233771.68419882018
1582,305699.0139285822
1583,364630.2673044718
1584,354224.0656387933
1585,2165201.9344390454
1586,1299110.1923826404
1587,299457.62819725036
1588,287024.0452712318
1589,670849.9670687818
1590,150297.69338586
1591,475851.47379391914
1592,1673853.3074120732
1593,316693.2343371374
1594,588865.0345829653
1595,335824.82628376666
1596,537282.0146878938
1597,549029.4934707982
1598,290089.6427159215
1599,433380.4506346645
1600,1248459.4698943552
1601,506015.0535468058
1602,1709533.7341994026
1603,608580.436327561
1604,444652.98637898674
1605,254144.07174522444
1606,849636.7862062948
1607,346902.6024748439
1608,277025.57773176965
1609,626232.7965760052
1610,331943.6401986134
1611,386891.0594823628
1612,340482.34780495573
1613,456169.4405151298
1614,558262.8182448879
1615,390151.9618640727
1616,480350.70516220044
1617,586601.951523419
1618,151275.0381835798
1619,232400.413933601
1620,766702.0024182594
1621,816571.965807925
1622,1989377.5849455642
1623,138999.4563857056
1624,1579632.9407607843
1625,175315.41404636187
1626,651053.0433329247
1627,191337.41574159704
1628,615652.8594158601
1629,611273.1848232226
1630,505228.9544429214
1631,513391.31381355826
1632,414894.70671988465
1633,881380.5428135343
1634,741604.8552154306
1635,499600.84501945984
1636,893783.861261243
1637,424140.33601051057
1638,423779.063747051
1639,579586.4178664705
1640,426609.505287909
1641,459897.0956045762
1642,507744.9845215884
1643,237484.11659497456
1644,246063.12139303898
1645,437801.1093610702
1646,463994.0917360786
1647,285888.3248335487
1648,414007.9099654516
1649,89227.32370444754
1650,329671.3338727
1651,922078.188466164
1652,198900.4764655178
1653,593723.2712511399
1654,283250.5549528409
1655,602703.8443602722
1656,319787.408981891
1657,264283.3682832505
1658,832498.1603549607
1659,478392.56538322754
1660,261931.69208897345
1661,573491.7565350456
1662,286888.0064436469
1663,380604.7683669705
1664,267352.9885623669
1665,1176412.4420938513
1666,339533.69864082034
1667,765912.8305469183
1668,450692.9007651821
1669,343482.12116998946
1670,375130.61092684674
1671,536792.4867517173
1672,436028.03326196223
1673,321764.0575030875
1674,749102.1336839416
1675,250611.2183971433
1676,489801.22043495986
1677,296843.50063881837
1678,980096.5942442273
1679,674061.8585192244
1680,542818.3504810038
1681,833898.7472539055
1682,432874.0753055711
1683,559374.2298046815
1684,818591.1660933795
1685,1593976.8755586348
1686,593903.2947260358
1687,395185.57287057687
1688,453963.759878549
1689,608579.8447087742
1690,1008762.720832107
1691,229792.13506378693
1692,544087.7584248174
1693,267448.53879513626
1694,1007507.631977466
1695,478887.2396425358
1696,213160.06964591422
1697,278747.0769317887
1698,143362.75404457658
1699,330908.4997331929
1700,530184.8635590577
1701,1400770.2240216176
1702,1421248.1409768965
1703,492959.8908949474
1704,305403.0378375463
1705,204819.3882481753
1706,467624.5726870694
1707,285258.4492812834
1708,206242.26736740084
1709,450036.66903974157
1710,596938.4556938913
1711,924632.5814475187
1712,346253.7475111831
1713,411134.6551822359
1714,493455.64925039315
1715,357960.33920523286
1716,481630.95331300545
1717,544764.3711580704
1718,502189.5925617451
1719,328682.08841313433
1720,1092722.7068320678
1721,502200.76727510337
1722,594363.6706173079
1723,439172.9694309657
1724,625867.6211822276
1725,591133.9976525987
1726,583731.1755498643
1727,2459805.002649221
1728,138453.2788413184
1729,242236.24097808535
1730,410707.2638449169
1731,350068.0195885771
1732,698774.632397863
1733,619191.3025530968
1734,757700.4916878301
1735,442627.4116921953
1736,675139.6721682448
1737,743206.7752184755
1738,457937.68961537955
1739,676583.8476050377
1740,503782.255494733
1741,759115.6879868004
1742,435217.52990398364
1743,669222.5045016208
1744,338295.5636936517
1745,540889.6679099674
1746,370575.35287362535
1747,269462.17246491543
1748,259382.4741670643
1749,912133.2557506418
1750,240026.1420020874
1751,788132.0378277121
1752,630879.7383185402
1753,708482.5861772757
1754,356075.9608555975
1755,445805.0336838064
1756,1006173.79801538
1757,373800.9886036663
1758,364412.7685609389
1759,888312.7505237735
1760,796287.1924472512
1761,250858.83407477735
1762,286153.33788169094
1763,1018517.3254755344
1764,105359.89167979686
1765,1060795.000786625
1766,555758.7965668456
1767,374715.0233493622
1768,445067.38949064014
1769,165663.97118890422
1770,278566.80472860084
1771,504428.0944074943
1772,392712.4726992862
1773,676459.7591201841
1774,523810.5087251614
1775,287672.4217700392
1776,509803.331527826
1777,504979.45792572625
1778,1601048.2833037018
1779,292202.313932445
1780,269940.0443904771
1781,584083.2996294731
1782,453083.5571571052
1783,578022.4396615298
1784,434137.348588271
1785,163594.30099331017
1786,108808.68286751903
1787,400601.6328304267
1788,830128.0811648524
1789,314255.2995100058
1790,823007.525717197
1791,606933.692478822
1792,584362.6630172646
1793,823877.281110595
1794,411261.12413152
1795,485967.61940005526
1796,574909.0921620815
1797,221430.13778258857
1798,875631.4599260397
1799,238196.20766557226
1800,282963.6105671669
1801,725313.692441307
1802,309081.4063418564
1803,505026.9002808926
1804,282905.958024555
1805,626913.9665475183
1806,362118.49293948535
1807,701205.825308753
1808,152372.8105256727
1809,869279.4178069861
1810,378372.36803070054
1811,615202.8540221101
1812,845056.7422561016
1813,489424.8083918291
1814,627824.1905842131
1815,452624.024708206
1816,484865.1054715508
1817,370038.78992547235
1818,1131393.5645733064
1819,473657.49045440427
1820,602967.4940938335
1821,215196.5824181215
1822,402468.43152735394
1823,462076.91275258665
1824,731696.3359056017
1825,247790.05418553724
1826,322769.3762262125
1827,790225.665124654
1828,229320.04945665298
1829,635445.9785441799
1830,379509.5860277166
1831,207640.6487053032
1832,221394.60739009734
1833,781816.4197447518
1834,449496.3627889857
1835,401984.71182214364
1836,237030.32996766988
1837,673626.0962369024
1838,469064.6149002847
1839,477463.25683787
1840,1004110.6031444526
1841,182885.24204781582
1842,814864.171747556
1843,1195615.7948264568
1844,301688.7851668153
1845,295728.03141754726
1846,315979.07795957965
1847,247385.4300588818
1848,470825.6412205235
1849,281090.7935679322
1850,452586.4520005048
1851,234681.99766737485
1852,695798.8265701414
1853,586047.6423050421
1854,262644.5742194854
1855,778251.9288676116
1856,335653.00673726347
1857,475318.4515533662
1858,3012370.9019568325
1859,1100264.5339812497
1860,402166.7342736155
1861,338645.4079740769
1862,549665.5734943564
1863,718615.7094640717
1864,555781.6803798614
1865,274680.3261296805
1866,650286.078181086
1867,556019.7315381898
1868,770629.5410538579
1869,193201.1223982295
1870,461435.7915693335
1871,509421.52618719486
1872,467406.94079257466
1873,502648.96309428813
1874,264989.8863553402
1875,316506.87780082575
1876,614044.9568395457
1877,203761.0549443012
1878,375987.30564858543
1879,405885.57687308965
1880,555955.148545655
1881,494029.9369470162
1882,766250.9406362268
1883,244951.40541313178
1884,164853.60481801984
1885,334592.7995365164
1886,595401.6549590356
1887,793882.1270098286
1888,725311.567754958
1889,527345.7336593281
1890,409773.17412673734
1891,519030.2242369739
1892,298247.8550920765
1893,480772.6711020312
1894,728044.0684247211
1895,320948.5596059101
1896,368410.65146696084
1897,222930.46463056497
1898,986248.5642619949
1899,459544.0618929083
1900,927963.1675165107
1901,344017.4720853986
1902,318426.50075036887
1903,295232.8767106156
1904,1089640.2165229223
1905,240172.4729345004
1906,941887.0891661819
1907,562425.5642397152
1908,805844.4324784664
1909,483268.50278170954
1910,547110.0711487555
1911,952453.099650898
1912,975986.8763344671
1913,846595.7394628293
1914,425391.766520065
1915,747349.4942501199
1916,516675.25553516316
1917,263632.41631823545
1918,283660.9480156255
1919,338887.1037561499
1920,351445.9801062122
1921,364520.900974832
1922,459231.463605842
1923,1095911.8105405152
1924,705833.126436949
1925,2171376.579921825
1926,524106.04656035773
1927,282231.8772894556
1928,532102.3794208844
1929,514239.20297953236
1930,680646.0288660156
1931,155601.0172019059
1932,566921.3149399557
1933,292578.8730490283
1934,238643.28289514873
1935,135525.21540904147
1936,1301559.757561608
1937,240439.65083501133
1938,280668.9593621207
1939,443399.2064308033
1940,276085.1117164203
1941,1492227.1133866862
1942,154174.41780351405
1943,640670.5041229962
1944,394133.84026030806
1945,704293.3627990463
1946,2167714.5417320766
1947,381419.7017115252
1948,277009.061507526
1949,401127.86948834045
1950,418253.34781243984
1951,539161.1528021997
1952,487135.5552418388
1953,574885.7105114084
1954,742567.5855888837
1955,549626.7791795483
1956,402531.4784201475
1957,189444.12920065812
1958,248554.88767257822
1959,118209.68500912897
1960,286176.7135391773
1961,423336.63715279824
1962,191021.6396581104
1963,849842.3033710475
1964,768318.4740574082
1965,1344670.1451527788
1966,634981.1060105839
1967,637575.8665888485
1968,859175.8409073491
1969,93642.63573301397
1970,1093207.8062977206
1971,307978.62102514494
1972,1122005.4146433112
1973,378222.46773007093
1974,397140.727705195
1975,306299.6594762149
1976,343967.4596799186
1977,756303.830452116
1978,584413.273655697
1979,601225.0980229172
1980,1300703.5949738564
1981,493532.45571705647
1982,1629730.3817512814
1983,548600.0030908898
1984,672959.36692757
1985,628187.4680047368
1986,1241479.1271572718
1987,474966.7318338008
1988,438106.071691897
1989,244750.0503897313
1990,591133.2599017958
1991,763480.8992671717
1992,300668.6207132548
1993,447461.8321286737
1994,345586.68566402514
1995,97823.64671781042
1996,783936.8209508844
1997,293968.19848908036
1998,235321.62324026722
1999,594175.0693619025
2000,391180.76312725944
2001,666463.8530765058
2002,556381.2210887915
2003,303864.39376207546
2004,200919.5880493758
2005,805773.4675027516
2006,789987.2727072947
2007,982469.1081723836
2008,638049.1949365155
2009,153969.32266707267
2010,323346.4848713832
2011,274384.2292010755
2012,386119.39861421974
2013,321828.21784214256
2014,202262.93131616313
2015,452964.70094131614
2016,528826.596077359
2017,278305.60131559416
2018,572695.8978663839
2019,292965.28194807156
2020,537723.7839490846
2021,343802.6633061802
2022,325545.57874762453
2023,320645.0850148697
2024,305202.8451896413
2025,550082.1520190759
2026,144690.1234403646
2027,335043.55446484964
2028,318623.75695978303
2029,928729.8782092367
2030,921595.1736392624
2031,676005.0896161225
2032,716458.8322252006
2033,1703708.982577258
2034,1202143.7108448204
2035,808381.5486305594
2036,180759.07019200374
2037,857157.6541773889
2038,737229.5408298104
2039,256545.037441888
2040,704902.7587017487
2041,445254.6267081259
2042,231057.47143769258
2043,349067.9364746844
2044,1497458.1180606605
2045,439699.84121825127
2046,449773.63064014434
2047,768891.2860121517
2048,633270.4174797649
2049,563792.1138507571
2050,985801.2132468831
2051,746355.1898286557
2052,441549.6268500014
2053,462149.5300806493
2054,308634.28337886557
2055,764919.1497307838
2056,142452.8050278066
2057,621090.5568082861
2058,379354.2532174445
2059,666944.508261207
2060,183409.5468213324
2061,2086784.819619337
2062,483632.1282245444
2063,518282.6536294558
2064,391722.50260766863
2065,456476.45888425084
2066,483931.45027368533
2067,1245535.8661918766
2068,344168.95642547973
2069,489552.4089593204
2070,529015.7978348417
2071,442733.58310566796
2072,821032.0645779029
2073,356867.85488205217
2074,224547.30710722553
2075,830157.4806307115
2076,607364.0718688822
2077,287638.76795273984
2078,437158.7758406652
2079,668266.2283263674
2080,195804.44051817834
2081,247481.32316491794
2082,241089.19605445684
2083,544036.3352179062
2084,338559.7352154118
2085,603690.5245174745
2086,460911.5177573844
2087,270411.77493910684
2088,295318.9805117893
2089,621268.2407359716
2090,231292.38033044996
2091,833795.88664521
2092,421641.6882386629
2093,648054.0160479547
2094,104224.33688804769
2095,203883.567958763
2096,508122.4742747486
2097,885801.3793757954
2098,655291.2803632525
2099,809200.8667329492
2100,621959.3861839927
2101,372426.83747187105
2102,248589.7031501341
2103,358895.8556141233
2104,511900.21585190867
2105,855516.7950758324
2106,663461.399126766
2107,410869.77891787695
2108,662011.5594276948
2109,492775.89138889924
2110,198381.0833635002
2111,213174.110274809
2112,944721.646262876
2113,894402.8490399008
2114,523405.241484558
2115,374768.3370713318
2116,310917.05004647456
2117,622156.8475798152
2118,484396.7567093482
2119,232856.77282690557
2120,543598.3974125993
2121,311190.0984900008
2122,428824.1703099844
2123,219403.1448573157
2124,502193.50305040786
2125,487658.6592789994
2126,230502.09570392568
2127,248286.1275657869
2128,570518.8572040244
2129,754840.2145646634
2130,571079.25254212
2131,686568.2949496452
2132,385979.3098193897
2133,373378.63594392606
2134,374319.44519793167
2135,682293.2003905205
2136,329578.3078113931
2137,479797.3097046202
2138,167669.89715319572
2139,586909.1912219238
2140,468388.1643467931
2141,474206.94244877785
2142,482993.0799380033
2143,1286912.6585844588
2144,790547.5341743882
2145,542490.4152612851
2146,718317.2295169485
2147,215195.04483738542
2148,492084.10972784593
2149,669166.9952591516
2150,280212.9076806472
2151,464831.0220310559
2152,633013.7683910612
2153,700945.4868340524
2154,816957.2230972518
2155,504889.377866981
2156,1344805.1269822014
2157,256046.8226829859
2158,312219.0738783425
2159,448678.2926874231
2160,911901.0050493802
2161,239518.96202981193
2162,691448.0248318589
2163,455737.3643584575
2164,1042263.688544309
2165,613650.6451228827
2166,304703.97592525685
2167,287526.9818091187
2168,281823.759686786
2169,381241.98346782464
2170,281986.43697993783
2171,1036273.3835839995
2172,501212.34701363946
2173,629887.2285281529
2174,456840.14389515005
2175,661980.3065529654
2176,1214168.2874277558
2177,578395.9101500334
2178,1064882.1474571992
2179,625610.0605745384
2180,203624.19554872235
2181,1394303.3551000135
2182,226234.88582599408
2183,394550.5223025223
2184,520630.19704270596
2185,471286.49806739995
2186,278792.2587190781
2187,281634.5866368627
2188,307077.95893641363
2189,1010446.6485717194
2190,661773.7749386249
2191,430242.9766001884
2192,227130.39318531007
2193,366540.9238024018
2194,1360146.4925968728
2195,333532.8397826032
2196,326067.1031174512
2197,393874.11925451725
2198,270153.19522156706
2199,547822.6640627536
2200,569975.1842295991
2201,334134.07352544286
2202,866959.9209075666
2203,349984.79371371586
2204,323032.0296456239
2205,288615.51264427445
2206,370281.11040475767
2207,317651.6223681488
2208,367249.19018273393
2209,562093.9545362381
2210,414200.95657754014
2211,243653.1649213084
2212,553392.7968179033
2213,222211.34164406668
2214,520561.20256768644
2215,509701.45812234445
2216,509511.76393685467
2217,463507.4353305767
2218,977219.85396403
2219,599309.5072226295
2220,231991.1402931242
2221,452267.72610431095
2222,123765.88395327827
2223,751197.0211464564
2224,326679.37660408695
2225,229039.84861223734
2226,435850.3277472297
2227,478685.21566034615
2228,541385.0792387188
2229,492760.5561115606
2230,478454.00885782077
2231,463251.667398584
2232,205490.32349027772
2233,286223.18290696124
2234,202509.06916410814
2235,543965.2523896431
2236,1331763.3141641836
2237,1187486.9163689925
2238,555141.8601709916
2239,2058490.6290656163
2240,490323.31141240534
2241,1390097.444378775
2242,250748.3553113908
2243,456148.1611874407
2244,904558.74780282
2245,472423.1465767452
2246,579186.9623131077
2247,567325.979244
2248,382741.4582137938
2249,304957.1823096358
2250,657616.9158527185
2251,180377.77499964228
2252,755554.1604613494
2253,482438.6599076049
2254,357136.8864503489
2255,227682.40699949517
2256,477645.6523850792
2257,931630.8792335393
2258,260974.75279993677
2259,448668.22131360916
2260,510073.0701956028
2261,215256.69258634403
2262,573129.9504981819
2263,600351.5658438349
2264,1445102.848449741
2265,468212.5376802797
2266,902710.9796717155
2267,401018.4623026586
2268,1151782.1386275482
2269,419190.06631074124
2270,679002.3628515443
2271,305490.7102161305
2272,1808024.5619558878
2273,207911.3186733849
2274,1287816.2938492266
2275,405936.0028154712
2276,521431.5254818193
2277,223179.07927638537
2278,761872.1584119431
2279,978875.8239339459
2280,520919.97157127
2281,427521.01195128687
2282,480937.97058461304
2283,436981.14070833765
2284,275792.6176843675
2285,630945.5770054433
2286,680936.5961062282
2287,218818.26482562418
2288,172708.38496379615
2289,605899.8764826956
2290,776376.4774285586
2291,225971.15307428397
2292,290674.14064942
2293,931421.4575334346
2294,612931.1475909725
2295,433484.1905008668
2296,633664.126302326
2297,750166.9861838451
2298,326916.88222393155
2299,269234.01889037236
2300,295573.2770436689
2301,539202.2541869422
2302,206161.31393364572
2303,233276.1696374307
2304,759856.8718709963
2305,329699.36913116183
2306,307315.0166750521
2307,102520.21181146469
2308,587935.9306246364
2309,488308.67463501816
2310,1305429.524579957
2311,247124.70815982774
2312,599947.6765143734
2313,271130.76823643007
2314,538802.1184993124
2315,365253.34900892957
2316,362886.9832486205
2317,741319.8384341062
2318,527350.8696676827
2319,421396.0814579384
2320,711976.7555299004
2321,541008.1539885968
2322,729431.1749135491
2323,1362794.8493580902
2324,504155.28936433885
2325,320915.6554367746
2326,276509.93265078496
2327,529914.567924107
2328,495517.6727251478
2329,941190.5972418437
2330,975557.9167614119
2331,158633.33718260564
2332,685519.525139231
2333,356774.718374221
2334,788627.2837547562
2335,983743.6738269464
2336,1171832.9630357379
2337,528816.2592837347
2338,506661.30668782885
2339,495517.2530886028
2340,701365.3003668349
2341,418316.543877618
2342,545090.9324997043
2343,395126.90411777224
2344,318368.17250205466
2345,981122.1753532235
2346,510143.87398715445
2347,374495.12563048454
2348,751595.8297232159
2349,535465.9279068774
2350,390606.23215135274
2351,559111.6493543761
2352,462982.937960375
2353,727886.1256025416
2354,430212.4308113474
2355,381302.5128569576
2356,383755.592830864
2357,1015648.6062302074
2358,264182.60789274075
2359,1342688.943615315
2360,328410.9542876535
2361,404102.1235292909
2362,298207.5786043747
2363,393444.7926814277
2364,364334.9832322713
2365,440096.1561330564
2366,364759.93214665
2367,487153.24781995395
2368,794723.3350608504
2369,516843.94568343053
2370,359582.9019806506
2371,407367.27433647815
2372,423867.30276819516
2373,511734.6012273161
2374,407144.7437248855
2375,417757.3182460951
2376,384653.57879064017
2377,1014980.1710815234
2378,488579.1232764291
2379,309541.11105573573
2380,1046884.9904600641
2381,868746.6796881804
2382,649011.8377046565
2383,395472.0333246186
2384,454295.7487227159
2385,344358.80585271225
2386,358167.6892350816
2387,907548.7990636793
2388,449791.18879051274
2389,516966.6063843897
2390,545225.358280857
2391,1565169.7303318554
2392,678356.1941787984
2393,427570.3139377581
2394,960495.7799807761
2395,1011818.5504478195
2396,837434.0709587696
2397,478067.79275560234
2398,450898.76473424456
2399,354881.44327144796
2400,514182.17976339685
2401,276725.6959019753
2402,312224.87412059616
2403,544144.9234249776
2404,352558.94165163755
2405,270053.9338004801
2406,325315.79915309465
2407,271458.03811138094
2408,624191.7374741193
2409,695672.3542225615
2410,505158.6287446952
2411,522343.8040317288
2412,366156.07644754654
2413,328595.5931100621
2414,528796.5471742091
2415,339521.3464506895
2416,695808.1233165999
2417,756888.8917493033
2418,1489857.76767873
2419,722034.0609176336
2420,886169.4344699106
2421,520277.8629616875
2422,252190.60612472755
2423,398689.7268630155
2424,444912.8555772605
2425,499541.382690781
2426,404306.7655175204
2427,534768.345768421
2428,579638.5868520818
2429,524357.9913816205
2430,359144.29747872415
2431,607523.3911628854
2432,810990.0101870196
2433,285533.95753261406
2434,814360.4857444576
2435,1072924.0770960448
2436,746947.1856483956
2437,309644.89255286625
2438,530360.7603474985
2439,892720.8430953462
2440,284725.093654186
2441,902552.6719693134
2442,149391.41859936857
2443,515419.06992147566
2444,203183.69482089864
2445,530858.2404640067
2446,1295106.615891525
2447,380625.043052382
2448,471673.7471969233
2449,467263.7207430429
2450,588459.4451498461
2451,565935.76265859
2452,383635.8141519709
2453,1102822.4004271964
2454,691711.4826263096
2455,363447.3549049567
2456,894845.5033679078
2457,551927.9840921974
2458,675881.7427685008
2459,458392.88260062283
2460,355642.81195327966
2461,944048.0926089857
2462,570831.2279725992
2463,840980.4576071375
2464,251120.6563347197
2465,569574.4506465998
2466,528553.484294507
2467,375042.1232108873
2468,1458249.721750378
2469,1173244.739466962
2470,289767.9182487633
2471,597450.5245880703
2472,403062.25886919553
2473,481419.5185051382
2474,1671401.4424944255
2475,493811.33010555035
2476,692842.0994867006
2477,801437.0908682866
2478,361784.24942594685
2479,390195.073874573
2480,529951.683353652
2481,699029.6998068672
2482,525094.5874716269
2483,485859.11191262276
2484,323264.1749324848
2485,728877.9691466023
2486,438570.2976982135
2487,2350737.8084944123
2488,380485.144934603
2489,665428.6632523243
2490,533764.517169489
2491,724047.5170485765
2492,495580.30186749226
2493,528170.7657028766
2494,537674.6500417136
2495,340499.677050753
2496,237116.91898968417
2497,533898.399285973
2498,301210.59688744124
2499,680695.7006846867
2500,1071448.618966688
2501,663114.1345655546
2502,463820.8002427061
2503,840344.8614429736
2504,533012.3323654563
2505,338369.3210672535
2506,482038.6858785553
2507,270746.71427550504
2508,373084.6191994775
2509,441948.1542520705
2510,511472.0770491675
2511,419855.17430865427
2512,598286.4223697485
2513,771989.5991641989
2514,419569.06998696475
2515,468552.6711451155
2516,724384.3888640393
2517,527754.4687896912
2518,494131.43329021055
2519,830552.5142891159
2520,683870.3258096547
2521,975922.2922292368
2522,331796.3808225257
2523,343542.34427657403
2524,1500893.926115008
2525,328718.2866362584
2526,858886.2943663453
2527,456412.3532009482
2528,418166.2435815086
2529,916019.9746686952
2530,330834.31946019706
2531,447027.8143332195
2532,449172.9878473005
2533,1819196.9086061907
2534,576267.6647101743
2535,1279572.9658898264
2536,345759.6765716013
2537,475975.9716582696
2538,557956.8953576421
2539,563922.5172534852
2540,548689.3747691733
2541,925434.5621073364
2542,533012.098582305
2543,836047.2774347919
2544,327741.9605035873
2545,712179.3737023489
2546,349120.4520996021
2547,1130557.7303790392
2548,493966.81643990683
2549,480099.94498394144
2550,308410.6056869215
2551,326446.12322752806
2552,434909.605593805
2553,450202.9003498454
2554,680078.5268182199
2555,453655.6537011876
2556,303097.23720777396
2557,540604.5794743025
2558,1417954.569753576
2559,600779.6933485686
2560,615228.6207779619
2561,454663.1778421168
2562,424552.6438149441
2563,322914.7376987817
2564,396887.4910942196
2565,503611.40838673303
2566,1144922.4910586956
2567,552288.8845808187
2568,2449977.2666172883
2569,911600.5564953277
2570,416763.197304032
2571,321772.97004316427
2572,497579.82211364614
2573,590521.3838877563
2574,356009.1610581162
2575,661005.6936440488
2576,447872.87962297833
2577,389715.71345445403
2578,863477.2967417489
2579,563617.5280143102
2580,567998.359806302
2581,634088.2798968719
2582,449929.7287386842
2583,265911.7340872423
2584,353916.7252326786
2585,485774.41578059917
2586,1131349.9806480405
2587,496027.9431555843
2588,438236.1866641685
2589,1192283.466204709
2590,242281.844350073
2591,848583.6430044002
2592,488427.841274246
2593,511690.5884836444
2594,328294.36147596844
2595,317653.5579275416
2596,939437.3649693244
2597,828645.8205931338
2598,658500.4961443872
2599,391596.9209023196
2600,524730.4844870188
2601,276265.50926793367
2602,445168.70730637363
2603,384275.46738132846
2604,610235.9792976938
2605,1202486.404595945
2606,859342.0590648366
2607,514804.1441146296
2608,479064.27380704135
2609,523661.9210726399
2610,375374.1647940163
2611,467286.02489854814
2612,506235.30482445145
2613,465823.0064582478
2614,542425.791408556
2615,537083.4968767912
2616,630614.0430269279
2617,895725.3397978392
2618,921882.2054674502
2619,615116.5610618893
2620,406471.0837385469
2621,551955.8260846108
2622,764206.4900024764
2623,452472.32354329864
2624,425980.63121955853
2625,425775.5194411374
2626,669437.5959702786
2627,717950.9683975792
2628,414005.12626442505
2629,443569.5454804215
2630,410146.3658365754
2631,327073.84841170616
2632,452589.4174808935
2633,518185.37062875007
2634,426014.185548694
2635,377240.36355359893
2636,379290.13852078747
